id,X,Y,Z,formation
k4472,247579,6708457,36.561,kallio
k4473,247601,6708457,37.718,kallio
k4474,247623,6708457,41.248,kallio
k4475,247645,6708457,39.379,kallio
k4476,247667,6708457,43.077,kallio
k4477,247777,6708457,44.015,kallio
k4478,247799,6708457,46.312,kallio
k4479,248173,6708457,36.306,kallio
k4480,248195,6708457,43.717,kallio
k4481,248217,6708457,40.813,kallio
k4482,248239,6708457,36.056,kallio
k4483,248261,6708457,35.46,kallio
k4484,248283,6708457,38.766,kallio
k4485,248305,6708457,43.978,kallio
k4486,248327,6708457,43.892,kallio
k4487,248349,6708457,43.573,kallio
k4488,247491,6708435,35.337,kallio
k4489,247513,6708435,36.816,kallio
k4490,247535,6708435,37.197,kallio
k4491,247557,6708435,37.536,kallio
k4492,247579,6708435,37.747,kallio
k4493,247601,6708435,38.563,kallio
k4494,247623,6708435,39.445,kallio
k4495,247645,6708435,41.798,kallio
k4496,247777,6708435,44.878,kallio
k4497,248151,6708435,36.507,kallio
k4498,248173,6708435,40.692,kallio
k4499,248195,6708435,45.391,kallio
k4500,248217,6708435,44.697,kallio
k4501,248239,6708435,39.262,kallio
k4502,248261,6708435,35.428,kallio
k4503,248283,6708435,37.821,kallio
k4504,248305,6708435,42.542,kallio
k4505,248327,6708435,42.94,kallio
k4506,248349,6708435,42.694,kallio
k4507,248151,6708413,36.359,kallio
k4508,248173,6708413,41.393,kallio
k4509,248195,6708413,45.006,kallio
k4510,248217,6708413,45.319,kallio
k4511,248239,6708413,41.944,kallio
k4512,248261,6708413,35.728,kallio
k4513,248283,6708413,35.659,kallio
k4514,248305,6708413,37.941,kallio
k4515,248327,6708413,38.999,kallio
k4516,248349,6708413,38.131,kallio
k4517,248151,6708391,34.243,kallio
k4518,248173,6708391,38.553,kallio
k4519,248195,6708391,42.447,kallio
k4520,248217,6708391,42.249,kallio
k4521,248239,6708391,42.376,kallio
k4522,248261,6708391,40.943,kallio
k4523,248283,6708391,34.393,kallio
k4524,248305,6708391,35.084,kallio
k4525,248327,6708391,35.904,kallio
k4526,248349,6708391,35.242,kallio
k4527,248371,6708391,33.757,kallio
k4528,248151,6708369,32.67,kallio
k4529,248173,6708369,35.266,kallio
k4530,248195,6708369,38.537,kallio
k4531,248217,6708369,39.446,kallio
k4532,248239,6708369,39.73,kallio
k4533,248261,6708369,39.396,kallio
k4534,248283,6708369,33.401,kallio
k4535,248305,6708369,32.492,kallio
k4536,248327,6708369,33.03,kallio
k4537,248349,6708369,33.003,kallio
k4538,248371,6708369,32.003,kallio
k4539,247843,6708347,48.021,kallio
k4540,247865,6708347,48.162,kallio
k4541,248129,6708347,31.732,kallio
k4542,248151,6708347,32.067,kallio
k4543,248173,6708347,34.067,kallio
k4544,248195,6708347,35.71,kallio
k4545,248217,6708347,36.572,kallio
k4546,248239,6708347,36.342,kallio
k4547,248261,6708347,35.974,kallio
k4548,248283,6708347,32.731,kallio
k4549,248305,6708347,30.411,kallio
k4550,248327,6708347,30.073,kallio
k4551,248349,6708347,30.301,kallio
k4552,247777,6708325,43.227,kallio
k4553,247799,6708325,43.626,kallio
k4554,247821,6708325,45.2,kallio
k4555,247843,6708325,45.909,kallio
k4556,247865,6708325,44.707,kallio
k4557,247887,6708325,39.739,kallio
k4558,247909,6708325,36.222,kallio
k4559,248107,6708325,31.491,kallio
k4560,248129,6708325,33.585,kallio
k4561,248151,6708325,32.379,kallio
k4562,248173,6708325,34.222,kallio
k4563,248195,6708325,33.989,kallio
k4564,248217,6708325,33.567,kallio
k4565,248239,6708325,33.62,kallio
k4566,248261,6708325,33.601,kallio
k4567,248283,6708325,34.721,kallio
k4568,248305,6708325,29.267,kallio
k4569,248327,6708325,28.599,kallio
k4570,247733,6708303,44.491,kallio
k4571,247755,6708303,36.724,kallio
k4572,247777,6708303,33.076,kallio
k4573,247799,6708303,31,kallio
k4574,247821,6708303,31.7,kallio
k4575,247843,6708303,32.493,kallio
k4576,247865,6708303,32.578,kallio
k4577,247887,6708303,32.211,kallio
k4578,247909,6708303,31.026,kallio
k4579,247931,6708303,32.846,kallio
k4580,247953,6708303,37.05,kallio
k4581,247975,6708303,38.928,kallio
k4582,248085,6708303,32.803,kallio
k4583,248107,6708303,33.047,kallio
k4584,248129,6708303,33.24,kallio
k4585,248151,6708303,33.459,kallio
k4586,248173,6708303,32.546,kallio
k4587,248195,6708303,31.953,kallio
k4588,248217,6708303,31.171,kallio
k4589,248239,6708303,31.83,kallio
k4590,248261,6708303,31.915,kallio
k4591,248283,6708303,30.826,kallio
k4592,248305,6708303,28.738,kallio
k4593,247711,6708281,44.587,kallio
k4594,247733,6708281,39.413,kallio
k4595,247755,6708281,32.381,kallio
k4596,247777,6708281,31.618,kallio
k4597,247799,6708281,31.026,kallio
k4598,247821,6708281,29.949,kallio
k4599,247843,6708281,29.9,kallio
k4600,247865,6708281,30.065,kallio
k4601,247887,6708281,31.285,kallio
k4602,247909,6708281,30.746,kallio
k4603,247931,6708281,30.962,kallio
k4604,247953,6708281,32.556,kallio
k4605,247975,6708281,34,kallio
k4606,247997,6708281,40.699,kallio
k4607,248063,6708281,33.016,kallio
k4608,248085,6708281,31.845,kallio
k4609,248107,6708281,33.26,kallio
k4610,248129,6708281,31.678,kallio
k4611,248151,6708281,31.928,kallio
k4612,248173,6708281,30.508,kallio
k4613,248195,6708281,30.166,kallio
k4614,248217,6708281,29.859,kallio
k4615,248239,6708281,30.738,kallio
k4616,248261,6708281,30.604,kallio
k4617,247711,6708259,42.11,kallio
k4618,247733,6708259,31.934,kallio
k4619,247755,6708259,30.98,kallio
k4620,247777,6708259,30.911,kallio
k4621,247799,6708259,29.591,kallio
k4622,247821,6708259,29.686,kallio
k4623,247843,6708259,30.001,kallio
k4624,247865,6708259,29.808,kallio
k4625,247887,6708259,29.939,kallio
k4626,247909,6708259,30.107,kallio
k4627,247931,6708259,30.653,kallio
k4628,247953,6708259,31.901,kallio
k4629,247975,6708259,31.834,kallio
k4630,247997,6708259,31.155,kallio
k4631,248019,6708259,31.648,kallio
k4632,248041,6708259,32.408,kallio
k4633,248063,6708259,30.165,kallio
k4634,248085,6708259,29.683,kallio
k4635,248107,6708259,30.941,kallio
k4636,248129,6708259,30.834,kallio
k4637,248151,6708259,29.686,kallio
k4638,248173,6708259,29.188,kallio
k4639,248195,6708259,28.989,kallio
k4640,247711,6708237,38.958,kallio
k4641,247733,6708237,30.497,kallio
k4642,247755,6708237,30.255,kallio
k4643,247777,6708237,29.934,kallio
k4644,247799,6708237,29.548,kallio
k4645,247821,6708237,29.08,kallio
k4646,247843,6708237,30.01,kallio
k4647,247865,6708237,30.007,kallio
k4648,247887,6708237,29.835,kallio
k4649,247909,6708237,29.739,kallio
k4650,247931,6708237,30.389,kallio
k4651,247953,6708237,31.244,kallio
k4652,247975,6708237,34.458,kallio
k4653,247997,6708237,29.663,kallio
k4654,248019,6708237,29.667,kallio
k4655,248041,6708237,29.64,kallio
k4656,248063,6708237,29.539,kallio
k4657,248085,6708237,29.077,kallio
k4658,247733,6708215,30.477,kallio
k4659,247755,6708215,30.032,kallio
k4660,247777,6708215,29.77,kallio
k4661,247799,6708215,29.104,kallio
k4662,247821,6708215,28.746,kallio
k4663,247843,6708215,29.726,kallio
k4664,247865,6708215,29.705,kallio
k4665,247887,6708215,29.597,kallio
k4666,247909,6708215,30.817,kallio
k4667,247931,6708215,34.634,kallio
k4668,247953,6708215,30.569,kallio
k4669,247975,6708215,35.067,kallio
k4670,247997,6708215,30.406,kallio
k4671,248019,6708215,29.729,kallio
k4672,248041,6708215,29.935,kallio
k4673,248063,6708215,29.298,kallio
k4674,247733,6708193,31.298,kallio
k4675,247755,6708193,29.634,kallio
k4676,247777,6708193,30.489,kallio
k4677,247799,6708193,30.204,kallio
k4678,247821,6708193,29.768,kallio
k4679,247843,6708193,29.079,kallio
k4680,247865,6708193,29.42,kallio
k4681,247887,6708193,29.411,kallio
k4682,247909,6708193,29.186,kallio
k4683,247931,6708193,29.495,kallio
k4684,247953,6708193,31.418,kallio
k4685,247975,6708193,30.592,kallio
k4686,247997,6708193,29.494,kallio
k4687,248019,6708193,30.2,kallio
k4688,248041,6708193,29.727,kallio
k4689,247755,6708171,30.844,kallio
k4690,247777,6708171,30.463,kallio
k4691,247799,6708171,33.364,kallio
k4692,247821,6708171,29.332,kallio
k4693,247843,6708171,29.366,kallio
k4694,247865,6708171,29.143,kallio
k4695,247887,6708171,29.022,kallio
k4696,247909,6708171,29.373,kallio
k4697,247931,6708171,34.503,kallio
k4698,247953,6708171,29.631,kallio
k4699,247755,6708149,30.786,kallio
k4700,247777,6708149,30.369,kallio
k4701,247799,6708149,30.003,kallio
k4702,247821,6708149,29.61,kallio
k4703,247843,6708149,29.332,kallio
k4704,247865,6708149,28.728,kallio
k4705,247887,6708149,33.233,kallio
k4706,247909,6708149,32.101,kallio
k4707,247733,6708127,36.56,kallio
k4708,247755,6708127,31.152,kallio
k4709,247777,6708127,30.282,kallio
k4710,247799,6708127,29.942,kallio
k4711,247821,6708127,29.957,kallio
k4712,247843,6708127,34.472,kallio
k4713,247733,6708105,34.986,kallio
k4714,247755,6708105,33.477,kallio
k4715,247777,6708105,33.938,kallio
k4716,247799,6708105,33.945,kallio
k4717,247821,6708105,30.168,kallio
k4718,247623,6708083,37.439,kallio
k4719,247645,6708083,38.781,kallio
k4720,247667,6708083,37.009,kallio
k4721,247689,6708083,36.391,kallio
k4722,247733,6708083,36.627,kallio
k4723,247755,6708083,32.634,kallio
k4724,247777,6708083,29.787,kallio
k4725,247557,6708061,34.382,kallio
k4726,247579,6708061,33.657,kallio
k4727,247601,6708061,35.766,kallio
k4728,247623,6708061,37.451,kallio
k4729,247645,6708061,34.88,kallio
k4730,247667,6708061,32.785,kallio
k4731,247689,6708061,31.934,kallio
k4732,247711,6708061,37.413,kallio
k4733,247733,6708061,32.203,kallio
k4734,247755,6708061,29.558,kallio
k4735,247513,6708039,37.238,kallio
k4736,247535,6708039,35.373,kallio
k4737,247557,6708039,31.728,kallio
k4738,247579,6708039,32.115,kallio
k4739,247601,6708039,33.35,kallio
k4740,247623,6708039,35.196,kallio
k4741,247645,6708039,32.455,kallio
k4742,247513,6708017,32.119,kallio
k4743,247535,6708017,35.521,kallio
k4744,247557,6708017,32.197,kallio
k4745,247579,6708017,29.778,kallio
k4746,247601,6708017,30.385,kallio
k4747,247623,6708017,29.783,kallio
k4748,247535,6707995,31.943,kallio
k4749,247557,6707995,28.894,kallio
k4750,248043,6709415,37.494,kallio
k4751,248065,6709415,41.813,kallio
k4752,248087,6709415,41.86,kallio
k4753,248043,6709393,35.074,kallio
k4754,248065,6709393,38.898,kallio
k4755,248087,6709393,41.668,kallio
k4756,248043,6709371,36.015,kallio
k4757,248065,6709371,37.446,kallio
k4758,248087,6709371,40.723,kallio
k4759,248109,6709371,42.144,kallio
k4760,248043,6709349,36.789,kallio
k4761,248065,6709349,39.29,kallio
k4762,248087,6709349,41.371,kallio
k4763,248109,6709349,41.913,kallio
k4764,248021,6709327,36.572,kallio
k4765,248043,6709327,41.585,kallio
k4766,248065,6709327,47.313,kallio
k4767,248087,6709327,50.523,kallio
k4768,248109,6709327,50.076,kallio
k4769,248021,6709305,40.24,kallio
k4770,248043,6709305,46.968,kallio
k4771,248065,6709305,50.745,kallio
k4772,248087,6709305,54.213,kallio
k4773,248109,6709305,53.125,kallio
k4774,247999,6709283,38.059,kallio
k4775,248021,6709283,41.537,kallio
k4776,248043,6709283,47.624,kallio
k4777,248065,6709283,50.809,kallio
k4778,248087,6709283,52.767,kallio
k4779,248109,6709283,52.922,kallio
k4780,247999,6709261,37.491,kallio
k4781,248021,6709261,43.881,kallio
k4782,248043,6709261,47.044,kallio
k4783,248065,6709261,49.41,kallio
k4784,248087,6709261,50.304,kallio
k4785,248109,6709261,52.284,kallio
k4786,248131,6709261,50.22,kallio
k4787,247977,6709239,33.841,kallio
k4788,247999,6709239,39.369,kallio
k4789,248021,6709239,42.042,kallio
k4790,248043,6709239,42.598,kallio
k4791,248065,6709239,44.927,kallio
k4792,248087,6709239,46.095,kallio
k4793,248109,6709239,48.051,kallio
k4794,248131,6709239,47.187,kallio
k4795,247977,6709217,34.126,kallio
k4796,247999,6709217,38.051,kallio
k4797,248021,6709217,40.492,kallio
k4798,248043,6709217,40.423,kallio
k4799,248065,6709217,40.782,kallio
k4800,248087,6709217,41.881,kallio
k4801,248109,6709217,43.128,kallio
k4802,248131,6709217,43.657,kallio
k4803,247955,6709195,31.833,kallio
k4804,247977,6709195,35.61,kallio
k4805,247999,6709195,39.575,kallio
k4806,248021,6709195,39.032,kallio
k4807,248043,6709195,35.703,kallio
k4808,248065,6709195,35.443,kallio
k4809,248087,6709195,36.528,kallio
k4810,248109,6709195,37.267,kallio
k4811,248131,6709195,38.506,kallio
k4812,247977,6709173,33.607,kallio
k4813,247999,6709173,35.195,kallio
k4814,248021,6709173,35.445,kallio
k4815,248043,6709173,33.287,kallio
k4816,248065,6709173,32.16,kallio
k4817,248087,6709173,32.129,kallio
k4818,248109,6709173,32.519,kallio
k4819,248131,6709173,32.731,kallio
k4820,247403,6708705,29.858,kallio
k4821,247403,6708683,31.644,kallio
k4822,247425,6708683,32.315,kallio
k4823,247447,6708683,30.007,kallio
k4824,247381,6708661,32.724,kallio
k4825,247403,6708661,34.08,kallio
k4826,247425,6708661,34.788,kallio
k4827,247447,6708661,31.576,kallio
k4828,247381,6708639,33.132,kallio
k4829,247403,6708639,36.293,kallio
k4830,247425,6708639,36.542,kallio
k4831,247447,6708639,33.351,kallio
k4832,247359,6708617,30.658,kallio
k4833,247381,6708617,33.306,kallio
k4834,247403,6708617,36.631,kallio
k4835,247425,6708617,35.597,kallio
k4836,247447,6708617,31.956,kallio
k4837,247359,6708595,31.078,kallio
k4838,247381,6708595,32.829,kallio
k4839,247403,6708595,34.104,kallio
k4840,247425,6708595,34.565,kallio
k4841,247447,6708595,30.677,kallio
k4842,247337,6708573,30.399,kallio
k4843,247359,6708573,30.621,kallio
k4844,247381,6708573,32.47,kallio
k4845,247403,6708573,34.555,kallio
k4846,247425,6708573,34.425,kallio
k4847,247447,6708573,30.411,kallio
k4848,247359,6708551,30.814,kallio
k4849,247381,6708551,34.16,kallio
k4850,247403,6708551,36.054,kallio
k4851,247425,6708551,34.974,kallio
k4852,247447,6708551,30.475,kallio
k4853,247359,6708529,30.783,kallio
k4854,247381,6708529,33.097,kallio
k4855,247403,6708529,35.509,kallio
k4856,247425,6708529,37.109,kallio
k4857,247359,6708507,32.058,kallio
k4858,247381,6708507,34.218,kallio
k4859,247403,6708507,35.309,kallio
k4860,247425,6708507,35.596,kallio
k4861,247359,6708485,30.373,kallio
k4862,247381,6708485,32.889,kallio
k4863,247403,6708485,33.461,kallio
k4864,247425,6708485,32.652,kallio
k4865,247381,6708463,30.329,kallio
k4866,247403,6708463,31.833,kallio
k4867,247425,6708463,30.2,kallio
k4868,247447,6708463,29.877,kallio
k4869,247381,6708441,28.466,kallio
k4870,247403,6708441,30.703,kallio
k4871,247425,6708441,30.01,kallio
k4872,247447,6708441,30.206,kallio
k4873,247403,6708419,29.789,kallio
k4874,247425,6708419,29.317,kallio
k4875,247447,6708419,29.242,kallio
k4876,247403,6708397,28.548,kallio
k4877,247425,6708397,29.043,kallio
k4878,247447,6708397,32.385,kallio
k4879,247425,6708375,28.977,kallio
k4880,247229,6708533,29.446,kallio
k4881,247229,6708511,32.716,kallio
k4882,247251,6708511,25.464,kallio
k4883,247207,6708489,30.476,kallio
k4884,247229,6708489,33.744,kallio
k4885,247251,6708489,27.838,kallio
k4886,247207,6708467,31.204,kallio
k4887,247229,6708467,34.695,kallio
k4888,247251,6708467,30.827,kallio
k4889,247207,6708445,30.46,kallio
k4890,247229,6708445,35.169,kallio
k4891,247251,6708445,33.142,kallio
k4892,247097,6708423,30.361,kallio
k4893,247119,6708423,29.488,kallio
k4894,247141,6708423,29.624,kallio
k4895,247163,6708423,29.129,kallio
k4896,247229,6708423,33.984,kallio
k4897,247251,6708423,33.86,kallio
k4898,247273,6708423,28.58,kallio
k4899,247097,6708401,32.403,kallio
k4900,247119,6708401,32.474,kallio
k4901,247141,6708401,30.338,kallio
k4902,247163,6708401,33.936,kallio
k4903,247185,6708401,29.885,kallio
k4904,247207,6708401,30.992,kallio
k4905,247229,6708401,32.752,kallio
k4906,247251,6708401,33.825,kallio
k4907,247273,6708401,28.534,kallio
k4908,247075,6708379,29.411,kallio
k4909,247097,6708379,32.834,kallio
k4910,247119,6708379,34.105,kallio
k4911,247141,6708379,31.677,kallio
k4912,247163,6708379,34.522,kallio
k4913,247185,6708379,33.072,kallio
k4914,247207,6708379,31.466,kallio
k4915,247229,6708379,33.719,kallio
k4916,247251,6708379,34.206,kallio
k4917,247273,6708379,30.332,kallio
k4918,247295,6708379,27.116,kallio
k4919,247097,6708357,32.732,kallio
k4920,247119,6708357,35.279,kallio
k4921,247141,6708357,34.55,kallio
k4922,247163,6708357,32.934,kallio
k4923,247185,6708357,36.047,kallio
k4924,247207,6708357,32.009,kallio
k4925,247229,6708357,34.15,kallio
k4926,247251,6708357,35.593,kallio
k4927,247273,6708357,31.434,kallio
k4928,247097,6708335,30.891,kallio
k4929,247119,6708335,34.92,kallio
k4930,247141,6708335,38.594,kallio
k4931,247163,6708335,33.683,kallio
k4932,247185,6708335,35.66,kallio
k4933,247207,6708335,33.832,kallio
k4934,247229,6708335,33.317,kallio
k4935,247251,6708335,34.872,kallio
k4936,247273,6708335,31.971,kallio
k4937,247097,6708313,30.166,kallio
k4938,247119,6708313,32.974,kallio
k4939,247141,6708313,36.819,kallio
k4940,247163,6708313,35.719,kallio
k4941,247185,6708313,36.027,kallio
k4942,247207,6708313,35.051,kallio
k4943,247229,6708313,33.124,kallio
k4944,247251,6708313,32.336,kallio
k4945,247273,6708313,30.801,kallio
k4946,247097,6708291,29.983,kallio
k4947,247119,6708291,31.535,kallio
k4948,247141,6708291,35.007,kallio
k4949,247163,6708291,36.189,kallio
k4950,247185,6708291,35.113,kallio
k4951,247207,6708291,33.104,kallio
k4952,247229,6708291,30.113,kallio
k4953,247251,6708291,29.455,kallio
k4954,247119,6708269,32.256,kallio
k4955,247141,6708269,33.4,kallio
k4956,247163,6708269,34.674,kallio
k4957,247185,6708269,33.643,kallio
k4958,247207,6708269,32.705,kallio
k4959,247229,6708269,29.411,kallio
k4960,247119,6708247,34.159,kallio
k4961,247141,6708247,32.818,kallio
k4962,247163,6708247,33.089,kallio
k4963,247185,6708247,32.299,kallio
k4964,247207,6708247,30.946,kallio
k4965,247229,6708247,29.39,kallio
k4966,247119,6708225,31.906,kallio
k4967,247141,6708225,32.931,kallio
k4968,247163,6708225,33.022,kallio
k4969,247185,6708225,35.595,kallio
k4970,247207,6708225,31.86,kallio
k4971,247229,6708225,29.378,kallio
k4972,247119,6708203,31.005,kallio
k4973,247141,6708203,33.412,kallio
k4974,247163,6708203,34.565,kallio
k4975,247185,6708203,34.074,kallio
k4976,247207,6708203,34.465,kallio
k4977,247229,6708203,29.734,kallio
k4978,247119,6708181,30.044,kallio
k4979,247141,6708181,32.79,kallio
k4980,247163,6708181,33.858,kallio
k4981,247185,6708181,33.873,kallio
k4982,247207,6708181,34.677,kallio
k4983,247229,6708181,30.285,kallio
k4984,247119,6708159,30.049,kallio
k4985,247141,6708159,31.481,kallio
k4986,247163,6708159,32.487,kallio
k4987,247185,6708159,34.06,kallio
k4988,247207,6708159,34.27,kallio
k4989,247229,6708159,30.936,kallio
k4990,247119,6708137,30.389,kallio
k4991,247141,6708137,31.856,kallio
k4992,247163,6708137,32.763,kallio
k4993,247185,6708137,34.79,kallio
k4994,247207,6708137,34.265,kallio
k4995,247229,6708137,32.163,kallio
k4996,247119,6708115,30.582,kallio
k4997,247141,6708115,33.86,kallio
k4998,247163,6708115,34.492,kallio
k4999,247185,6708115,34.704,kallio
k5000,247207,6708115,34.265,kallio
k5001,247229,6708115,31.567,kallio
k5002,247119,6708093,30.591,kallio
k5003,247141,6708093,33.203,kallio
k5004,247163,6708093,35.542,kallio
k5005,247185,6708093,35.18,kallio
k5006,247207,6708093,34.556,kallio
k5007,247229,6708093,31.898,kallio
k5008,247119,6708071,30.191,kallio
k5009,247141,6708071,30.785,kallio
k5010,247163,6708071,37.539,kallio
k5011,247185,6708071,37.164,kallio
k5012,247207,6708071,36.03,kallio
k5013,247229,6708071,33.429,kallio
k5014,247251,6708071,29.754,kallio
k5015,247141,6708049,30.621,kallio
k5016,247163,6708049,32.973,kallio
k5017,247185,6708049,38.274,kallio
k5018,247207,6708049,35.664,kallio
k5019,247229,6708049,33.787,kallio
k5020,247251,6708049,31.118,kallio
k5021,247273,6708049,29.595,kallio
k5022,247295,6708049,30.141,kallio
k5023,247317,6708049,31.155,kallio
k5024,247339,6708049,29.004,kallio
k5025,247361,6708049,26.581,kallio
